L,margin_rho_over_chi,discount_tau_over_rho,beta_concentration,key,seed,waste_base,waste_tgtg,delta_waste,profit_base,profit_tgtg,delta_profit,prod_base,prod_tgtg,delta_prod,b_star,waste_base_per_day,waste_tgtg_per_day,delta_waste_per_day,prod_base_per_day,prod_tgtg_per_day,delta_prod_per_day
8,2.5,0.7,10.0,L=8|m=2.5|d=0.7|c=10.0,3300,1029.55,100.2,-929.3499999999999,217.02249999999998,906.99,689.9675,8950.0,56000.0,47050.0,0.9145625571037618,20.590999999999998,2.004,-18.587,179.0,1120.0,941.0
8,2.5,0.7,20.0,L=8|m=2.5|d=0.7|c=20.0,3313,678.5,457.25,-221.25,239.075,938.6375,699.5625,9100.0,55600.0,46500.0,0.8479337842183681,13.57,9.145,-4.425,182.0,1112.0,930.0
8,2.5,0.7,50.0,L=8|m=2.5|d=0.7|c=50.0,3326,422.7,273.8,-148.89999999999998,254.865,943.3100000000001,688.445,9200.0,55000.0,45800.0,0.8405023855983882,8.454,5.476,-2.9779999999999998,184.0,1100.0,916.0
8,2.5,0.7,100.0,L=8|m=2.5|d=0.7|c=100.0,3339,266.65,91.7,-174.95,270.1675,955.4149999999997,685.2474999999997,9450.0,55350.0,45900.0,0.8438488346793189,5.332999999999999,1.834,-3.4989999999999997,189.0,1107.0,918.0
8,3.0,0.15,3.0,L=8|m=3.0|d=0.15|c=3.0,3352,1908.5,1408.25,-500.25,227.49,213.50499999999997,-13.985000000000042,8550.0,7450.0,-1100.0,0.0009071698398132364,38.17,28.165,-10.005,171.0,149.0,-22.0
8,3.0,0.15,5.0,L=8|m=3.0|d=0.15|c=5.0,3365,1781.9,1410.75,-371.1500000000001,247.08599999999996,237.35500000000002,-9.730999999999938,8850.0,8050.0,-800.0,0.0,35.638000000000005,28.215,-7.423000000000002,177.0,161.0,-16.0
8,3.0,0.15,10.0,L=8|m=3.0|d=0.15|c=10.0,3378,1020.8,1140.8,120.0,300.75199999999995,301.552,0.8000000000000682,9050.0,9250.0,200.0,0.0,20.416,22.816,2.4,181.0,185.0,4.0
8,3.0,0.15,20.0,L=8|m=3.0|d=0.15|c=20.0,3391,669.2,528.1,-141.10000000000002,317.84799999999996,312.3140000000001,-5.533999999999878,8950.0,8600.0,-350.0,0.0,13.384,10.562000000000001,-2.8220000000000005,179.0,172.0,-7.0
8,3.0,0.15,50.0,L=8|m=3.0|d=0.15|c=50.0,3404,531.35,395.6,-135.75,352.11899999999997,348.264,-3.8549999999999613,9600.0,9300.0,-300.0,0.0041425463473386695,10.627,7.912000000000001,-2.715,192.0,186.0,-6.0
8,3.0,0.15,100.0,L=8|m=3.0|d=0.15|c=100.0,3417,821.05,179.65,-641.4,356.73699999999997,355.221,-1.5159999999999627,10150.0,9150.0,-1000.0,0.0,16.421,3.593,-12.828,203.0,183.0,-20.0
8,3.0,0.25,3.0,L=8|m=3.0|d=0.25|c=3.0,3430,1610.35,1705.7,95.35000000000014,205.379,209.90800000000004,4.529000000000053,7550.0,8650.0,1100.0,0.08856607019087964,32.207,34.114000000000004,1.9070000000000027,151.0,173.0,22.0
8,3.0,0.25,5.0,L=8|m=3.0|d=0.25|c=5.0,3443,2214.55,1649.35,-565.2000000000003,263.12700000000007,235.789,-27.33800000000008,9900.0,13600.0,3700.0,0.34245370054437463,44.291000000000004,32.986999999999995,-11.304000000000006,198.0,272.0,74.0
8,3.0,0.25,10.0,L=8|m=3.0|d=0.25|c=10.0,3456,1055.95,1140.45,84.5,296.64300000000003,299.573,2.92999999999995,9000.0,9200.0,200.0,0.0,21.119,22.809,1.69,180.0,184.0,4.0
8,3.0,0.25,20.0,L=8|m=3.0|d=0.25|c=20.0,3469,889.45,941.4,51.94999999999993,330.633,329.51599999999996,-1.1170000000000186,9600.0,9650.0,50.0,0.0,17.789,18.828,1.0389999999999986,192.0,193.0,1.0
8,3.0,0.25,50.0,L=8|m=3.0|d=0.25|c=50.0,3482,456.2,527.7,71.50000000000006,350.62800000000004,352.338,1.7099999999999795,9450.0,9600.0,150.0,0.0,9.124,10.554,1.430000000000001,189.0,192.0,3.0
8,3.0,0.25,100.0,L=8|m=3.0|d=0.25|c=100.0,3495,427.5,389.8,-37.69999999999999,362.34999999999997,360.61199999999997,-1.7379999999999995,9700.0,9600.0,-100.0,0.000823951781939382,8.55,7.796,-0.7539999999999998,194.0,192.0,-2.0
8,3.0,0.35,3.0,L=8|m=3.0|d=0.35|c=3.0,3508,2007.25,1826.1,-181.1500000000001,227.565,269.33399999999966,41.768999999999664,8700.0,49350.0,40650.0,0.8289472944612655,40.145,36.522,-3.623000000000002,174.0,987.0,813.0
8,3.0,0.35,5.0,L=8|m=3.0|d=0.35|c=5.0,3521,1160.75,986.1,-174.64999999999998,250.35500000000002,287.43400000000014,37.07900000000012,8000.0,54100.0,46100.0,0.8616057976707538,23.215,19.722,-3.4929999999999994,160.0,1082.0,922.0
8,3.0,0.35,10.0,L=8|m=3.0|d=0.35|c=10.0,3534,1487.55,1214.7,-272.8499999999999,304.747,342.11800000000005,37.37100000000004,9850.0,52300.0,42450.0,0.8227820830340574,29.750999999999998,24.294,-5.456999999999998,197.0,1046.0,849.0
8,3.0,0.35,20.0,L=8|m=3.0|d=0.35|c=20.0,3547,755.6,650.8,-104.80000000000007,324.66400000000004,363.85199999999986,39.18799999999982,9250.0,51900.0,42650.0,0.8266813985294565,15.112,13.015999999999998,-2.0960000000000014,185.0,1038.0,853.0
8,3.0,0.35,50.0,L=8|m=3.0|d=0.35|c=50.0,3560,380.1,411.35,31.25,347.194,388.2189999999999,41.024999999999864,9250.0,46300.0,37050.0,0.7978958921314429,7.602,8.227,0.625,185.0,926.0,741.0
8,3.0,0.35,100.0,L=8|m=3.0|d=0.35|c=100.0,3573,246.2,360.4,114.19999999999999,357.22799999999995,392.9259999999994,35.69799999999947,9300.0,40150.0,30850.0,0.7611300427422688,4.9239999999999995,7.207999999999999,2.284,186.0,803.0,617.0
8,3.0,0.5,3.0,L=8|m=3.0|d=0.5|c=3.0,3586,1511.15,793.45,-717.7,197.331,668.3929999999999,471.0619999999999,7200.0,55850.0,48650.0,0.9068794669610829,30.223000000000003,15.869000000000002,-14.354000000000001,144.0,1117.0,973.0
8,3.0,0.5,5.0,L=8|m=3.0|d=0.5|c=5.0,3599,1455.9,715.45,-740.45,260.646,702.5730000000001,441.9270000000001,8700.0,54600.0,45900.0,0.8789177540622239,29.118000000000002,14.309000000000001,-14.809000000000001,174.0,1092.0,918.0
8,3.0,0.5,10.0,L=8|m=3.0|d=0.5|c=10.0,3612,1390.85,1186.9,-203.94999999999982,308.54900000000004,745.786,437.2369999999999,9800.0,54100.0,44300.0,0.8306721609711161,27.816999999999997,23.738000000000003,-4.078999999999996,196.0,1082.0,886.0
8,3.0,0.5,20.0,L=8|m=3.0|d=0.5|c=20.0,3625,658.7,492.65,-166.05000000000007,318.478,773.941,455.463,8950.0,55000.0,46050.0,0.8464163667817066,13.174000000000001,9.853,-3.3210000000000015,179.0,1100.0,921.0
8,3.0,0.5,50.0,L=8|m=3.0|d=0.5|c=50.0,3638,488.3,235.85,-252.45000000000002,348.70200000000006,790.349,441.647,9450.0,54500.0,45050.0,0.8417307054805916,9.766,4.717,-5.049,189.0,1090.0,901.0
8,3.0,0.5,100.0,L=8|m=3.0|d=0.5|c=100.0,3651,247.95,101.2,-146.75,359.12300000000005,805.9280000000001,446.80500000000006,9350.0,54950.0,45600.0,0.8409534579468285,4.959,2.024,-2.935,187.0,1099.0,912.0
8,3.0,0.7,3.0,L=8|m=3.0|d=0.7|c=3.0,3664,1919.8,311.55,-1608.25,216.81200000000004,1272.707000000001,1055.895000000001,8300.0,56000.0,47700.0,0.9411634652257814,38.396,6.231,-32.165,166.0,1120.0,954.0
8,3.0,0.7,5.0,L=8|m=3.0|d=0.7|c=5.0,3677,2056.0,120.45,-1935.55,262.64,1276.673000000001,1014.0330000000009,9650.0,55700.0,46050.0,0.9420679162962734,41.12,2.4090000000000003,-38.711,193.0,1114.0,921.0
8,3.0,0.7,10.0,L=8|m=3.0|d=0.7|c=10.0,3690,1253.35,309.5,-943.8499999999999,294.799,1316.4299999999998,1021.6309999999999,9250.0,55650.0,46400.0,0.8899006887413492,25.066999999999997,6.19,-18.877,185.0,1113.0,928.0
8,3.0,0.7,20.0,L=8|m=3.0|d=0.7|c=20.0,3703,1161.8,277.25,-884.55,332.2919999999999,1341.365,1009.0730000000001,10050.0,55550.0,45500.0,0.8645910316347384,23.236,5.545,-17.691,201.0,1111.0,910.0
8,3.0,0.7,50.0,L=8|m=3.0|d=0.7|c=50.0,3716,433.65,133.45,-300.2,351.98100000000005,1374.2930000000013,1022.3120000000013,9450.0,56000.0,46550.0,0.8514940389844514,8.673,2.6689999999999996,-6.004,189.0,1120.0,931.0
8,3.0,0.7,100.0,L=8|m=3.0|d=0.7|c=100.0,3729,298.45,161.1,-137.35,356.0930000000001,1376.8340000000003,1020.7410000000002,9350.0,55700.0,46350.0,0.8397728807737246,5.968999999999999,3.222,-2.747,187.0,1114.0,927.0
8,3.6,0.15,3.0,L=8|m=3.6|d=0.15|c=3.0,3742,1736.85,2211.3,474.4500000000003,270.14680000000016,290.58639999999997,20.439599999999814,7600.0,8650.0,1050.0,0.0,34.736999999999995,44.226000000000006,9.489000000000006,152.0,173.0,21.0
8,3.6,0.15,5.0,L=8|m=3.6|d=0.15|c=5.0,3755,1440.85,1237.55,-203.29999999999995,346.05879999999985,334.6963999999999,-11.362399999999923,8650.0,8150.0,-500.0,0.0,28.816999999999997,24.750999999999998,-4.065999999999999,173.0,163.0,-10.0
8,3.6,0.15,10.0,L=8|m=3.6|d=0.15|c=10.0,3768,940.55,927.65,-12.899999999999977,395.08039999999977,393.40920000000017,-1.671199999999601,8900.0,8850.0,-50.0,0.0,18.811,18.553,-0.25799999999999956,178.0,177.0,-1.0
8,3.6,0.15,20.0,L=8|m=3.6|d=0.15|c=20.0,3781,945.6,941.5,-4.100000000000023,433.71679999999986,434.01199999999983,0.2951999999999657,9650.0,9650.0,0.0,0.0,18.912,18.83,-0.08200000000000046,193.0,193.0,0.0
8,3.6,0.15,50.0,L=8|m=3.6|d=0.15|c=50.0,3794,458.15,544.8,86.64999999999998,463.6131999999998,465.17440000000005,1.5612000000002695,9550.0,9700.0,150.0,0.0,9.163,10.895999999999999,1.7329999999999997,191.0,194.0,3.0
8,3.6,0.25,3.0,L=8|m=3.6|d=0.25|c=3.0,3820,2395.95,1960.2,-435.7499999999998,305.8915999999999,292.6655999999999,-13.225999999999999,9200.0,8550.0,-650.0,0.02371215752058002,47.919,39.204,-8.714999999999996,184.0,171.0,-13.0
8,3.6,0.15,100.0,L=8|m=3.6|d=0.15|c=100.0,3807,395.35,246.7,-148.65000000000003,470.7348000000003,459.85759999999993,-10.877200000000357,9600.0,9950.0,350.0,0.0675975023350597,7.907,4.934,-2.9730000000000008,192.0,199.0,7.0
8,3.6,0.25,5.0,L=8|m=3.6|d=0.25|c=5.0,3833,1953.75,2071.15,117.40000000000009,358.5300000000001,360.47720000000004,1.9471999999999525,9600.0,9800.0,200.0,0.0,39.075,41.423,2.3480000000000016,192.0,196.0,4.0
8,3.6,0.25,10.0,L=8|m=3.6|d=0.25|c=10.0,3846,1607.75,1722.6,114.84999999999991,404.242,403.1728000000001,-1.0691999999999098,10000.0,10450.0,450.0,0.03328613175508651,32.155,34.452,2.2969999999999984,200.0,209.0,9.0
8,3.6,0.25,20.0,L=8|m=3.6|d=0.25|c=20.0,3859,1111.6,1089.9,-21.699999999999818,432.1648000000001,430.22720000000015,-1.937599999999975,9850.0,10250.0,400.0,0.04690392261723496,22.232,21.798000000000002,-0.4339999999999964,197.0,205.0,8.0
8,3.6,0.25,50.0,L=8|m=3.6|d=0.25|c=50.0,3872,671.05,809.2,138.1500000000001,471.6844000000001,471.1376,-0.5468000000000757,10000.0,12050.0,2050.0,0.15314164355148865,13.421,16.184,2.7630000000000017,200.0,241.0,41.0
8,3.6,0.25,100.0,L=8|m=3.6|d=0.25|c=100.0,3885,534.55,640.6,106.05000000000007,465.91240000000005,467.2768,1.3643999999999323,9700.0,14650.0,4950.0,0.3156642028006966,10.690999999999999,12.812000000000001,2.1210000000000013,194.0,293.0,99.0
8,3.6,0.35,3.0,L=8|m=3.6|d=0.35|c=3.0,3898,1480.8,931.35,-549.4499999999999,278.18239999999986,494.28280000000024,216.10040000000038,7400.0,55300.0,47900.0,0.8949937525972061,29.616,18.627,-10.988999999999999,148.0,1106.0,958.0
8,3.6,0.35,5.0,L=8|m=3.6|d=0.35|c=5.0,3911,2287.5,1636.0,-651.5,357.9000000000001,576.4080000000001,218.50800000000004,10050.0,54300.0,44250.0,0.8383747128548871,45.75,32.72,-13.03,201.0,1086.0,885.0
8,3.6,0.35,10.0,L=8|m=3.6|d=0.35|c=10.0,3924,1602.4,1537.25,-65.15000000000009,389.02720000000005,616.0180000000003,226.9908000000002,9700.0,52450.0,42750.0,0.8159752975338694,32.048,30.745,-1.3030000000000017,194.0,1049.0,855.0
8,3.6,0.35,20.0,L=8|m=3.6|d=0.35|c=20.0,3937,1067.2,643.15,-424.05000000000007,443.1616,657.7732000000004,214.6116000000004,10000.0,53950.0,43950.0,0.8322631661108544,21.344,12.863,-8.481000000000002,200.0,1079.0,879.0
8,3.6,0.35,50.0,L=8|m=3.6|d=0.35|c=50.0,3950,627.7,658.25,30.549999999999955,461.80559999999997,697.5060000000003,235.70040000000034,9750.0,55500.0,45750.0,0.8249227025003159,12.554,13.165,0.6109999999999991,195.0,1110.0,915.0
8,3.6,0.35,100.0,L=8|m=3.6|d=0.35|c=100.0,3963,354.3,273.15,-81.15000000000003,471.09039999999993,696.6332,225.54280000000006,9550.0,53150.0,43600.0,0.8237155172880215,7.086,5.462999999999999,-1.6230000000000007,191.0,1063.0,872.0
8,3.6,0.5,3.0,L=8|m=3.6|d=0.5|c=3.0,3976,2444.45,1434.65,-1009.7999999999997,312.79959999999994,1040.9051999999995,728.1055999999995,9400.0,55200.0,45800.0,0.8695441903102787,48.888999999999996,28.693,-20.195999999999994,188.0,1104.0,916.0
8,3.6,0.5,5.0,L=8|m=3.6|d=0.5|c=5.0,3989,1383.65,472.75,-910.9000000000001,342.3772,1057.7620000000004,715.3848000000004,8500.0,55750.0,47250.0,0.901312232872818,27.673000000000002,9.455,-18.218000000000004,170.0,1115.0,945.0
8,3.6,0.5,10.0,L=8|m=3.6|d=0.5|c=10.0,4002,1181.45,427.35,-754.1,395.9355999999999,1111.2307999999998,715.2951999999999,9250.0,55850.0,46600.0,0.8768390090184599,23.629,8.547,-15.082,185.0,1117.0,932.0
8,3.6,0.5,20.0,L=8|m=3.6|d=0.5|c=20.0,4015,775.3,334.35,-440.94999999999993,414.77840000000003,1139.1267999999995,724.3483999999995,9050.0,55150.0,46100.0,0.8594178363068288,15.505999999999998,6.687,-8.818999999999999,181.0,1103.0,922.0
8,3.6,0.5,50.0,L=8|m=3.6|d=0.5|c=50.0,4028,474.25,309.0,-165.25,459.854,1182.9519999999993,723.0979999999993,9500.0,54850.0,45350.0,0.8347481531890137,9.485,6.18,-3.305,190.0,1097.0,907.0
8,3.6,0.5,100.0,L=8|m=3.6|d=0.5|c=100.0,4041,623.5,143.35,-480.15,475.10800000000006,1199.2787999999996,724.1707999999995,10000.0,55350.0,45350.0,0.8374292008741567,12.47,2.867,-9.603,200.0,1107.0,907.0
8,3.6,0.7,3.0,L=8|m=3.6|d=0.7|c=3.0,4054,1322.9,153.15,-1169.75,258.3512000000002,1742.133200000002,1483.782000000002,6800.0,56000.0,49200.0,0.9581559361941571,26.458000000000002,3.063,-23.395,136.0,1120.0,984.0
8,3.6,0.7,5.0,L=8|m=3.6|d=0.7|c=5.0,4067,1769.9,440.65,-1329.25,358.7672000000002,1772.9932000000003,1414.226,9350.0,55600.0,46250.0,0.9047910803405385,35.398,8.812999999999999,-26.585,187.0,1112.0,925.0
8,3.6,0.7,10.0,L=8|m=3.6|d=0.7|c=10.0,4080,1416.3,175.95,-1240.35,402.4264,1807.0115999999985,1404.5851999999984,9700.0,55950.0,46250.0,0.9018575246745621,28.326,3.5189999999999997,-24.807,194.0,1119.0,925.0
8,3.6,0.7,20.0,L=8|m=3.6|d=0.7|c=20.0,4093,1161.95,287.7,-874.25,431.13959999999986,1838.2456000000016,1407.1060000000016,9900.0,55750.0,45850.0,0.8641746749228241,23.239,5.754,-17.485,198.0,1115.0,917.0
8,3.6,0.7,50.0,L=8|m=3.6|d=0.7|c=50.0,4106,591.35,73.25,-518.1,461.8228000000002,1863.446000000001,1401.623200000001,9700.0,56000.0,46300.0,0.863218066799784,11.827,1.465,-10.362,194.0,1120.0,926.0
8,3.6,0.7,100.0,L=8|m=3.6|d=0.7|c=100.0,4119,377.95,39.05,-338.9,474.58759999999984,1877.3484000000021,1402.7608000000023,9650.0,55950.0,46300.0,0.851976486640095,7.559,0.7809999999999999,-6.778,193.0,1119.0,926.0
10,1.6,0.15,3.0,L=10|m=1.6|d=0.15|c=3.0,4132,490.5,404.9,-85.60000000000002,32.90399999999998,29.043200000000002,-3.86079999999998,4050.0,3500.0,-550.0,0.0,9.81,8.097999999999999,-1.7120000000000004,81.0,70.0,-11.0
10,1.6,0.15,5.0,L=10|m=1.6|d=0.15|c=5.0,4145,506.25,301.5,-204.75,48.00000000000001,44.352,-3.6480000000000103,5350.0,4500.0,-850.0,0.0,10.125,6.03,-4.095,107.0,90.0,-17.0
10,1.6,0.15,10.0,L=10|m=1.6|d=0.15|c=10.0,4158,359.7,290.45,-69.25,64.68959999999997,63.30559999999997,-1.3840000000000003,6350.0,6050.0,-300.0,0.005696179220319793,7.194,5.809,-1.385,127.0,121.0,-6.0
10,1.6,0.15,20.0,L=10|m=1.6|d=0.15|c=20.0,4171,132.15,307.7,175.54999999999998,70.77120000000002,77.15360000000001,6.38239999999999,6250.0,7250.0,1000.0,0.0,2.6430000000000002,6.154,3.5109999999999997,125.0,145.0,20.0
10,1.6,0.15,50.0,L=10|m=1.6|d=0.15|c=50.0,4184,188.65,101.6,-87.05000000000001,95.9632,91.54880000000007,-4.4143999999999295,8500.0,7900.0,-600.0,0.0021828894735898227,3.773,2.032,-1.7410000000000003,170.0,158.0,-12.0
10,1.6,0.15,100.0,L=10|m=1.6|d=0.15|c=100.0,4197,225.35,177.75,-47.599999999999994,103.7888,100.51199999999996,-3.276800000000037,9250.0,8850.0,-400.0,0.0054077614935303005,4.507,3.555,-0.9519999999999998,185.0,177.0,-8.0
10,1.6,0.25,3.0,L=10|m=1.6|d=0.25|c=3.0,4210,441.6,256.15,-185.45000000000005,35.06880000000003,29.60319999999998,-5.465600000000052,4100.0,3150.0,-950.0,0.0,8.832,5.122999999999999,-3.709000000000001,82.0,63.0,-19.0
10,1.6,0.25,5.0,L=10|m=1.6|d=0.25|c=5.0,4223,640.45,517.25,-123.20000000000005,51.505599999999994,51.24800000000001,-0.2575999999999823,6000.0,5650.0,-350.0,0.0,12.809000000000001,10.345,-2.464000000000001,120.0,113.0,-7.0
10,1.6,0.25,10.0,L=10|m=1.6|d=0.25|c=10.0,4236,321.85,349.05,27.19999999999999,67.7008,68.63040000000004,0.9296000000000362,6500.0,6650.0,150.0,0.0,6.437,6.981,0.5439999999999998,130.0,133.0,3.0
10,1.6,0.25,20.0,L=10|m=1.6|d=0.25|c=20.0,4249,243.8,282.75,38.94999999999999,77.39839999999995,78.55199999999996,1.1536000000000115,7100.0,7300.0,200.0,0.0005115420666065675,4.876,5.655,0.7789999999999998,142.0,146.0,4.0
10,1.6,0.25,50.0,L=10|m=1.6|d=0.25|c=50.0,4262,117.85,236.85,119.0,95.2288,93.2208,-2.0080000000000098,8250.0,8400.0,150.0,0.0,2.3569999999999998,4.737,2.38,165.0,168.0,3.0
10,1.6,0.25,100.0,L=10|m=1.6|d=0.25|c=100.0,4275,77.6,281.3,203.70000000000002,100.71679999999992,102.59840000000001,1.8816000000000912,8600.0,9300.0,700.0,0.0,1.5519999999999998,5.626,4.074000000000001,172.0,186.0,14.0
10,1.6,0.35,3.0,L=10|m=1.6|d=0.35|c=3.0,4288,396.6,318.3,-78.30000000000001,32.308800000000005,28.8144,-3.494400000000006,3750.0,3250.0,-500.0,0.009946857209823332,7.932,6.3660000000000005,-1.5660000000000003,75.0,65.0,-10.0
10,1.6,0.35,5.0,L=10|m=1.6|d=0.35|c=5.0,4301,602.45,562.95,-39.5,44.92160000000001,45.785599999999995,0.863999999999983,5350.0,5750.0,400.0,0.04674334377709978,12.049000000000001,11.259,-0.79,107.0,115.0,8.0
10,1.6,0.35,10.0,L=10|m=1.6|d=0.35|c=10.0,4314,821.55,323.7,-497.84999999999997,66.11040000000001,64.04160000000005,-2.0687999999999676,7700.0,6200.0,-1500.0,0.0,16.430999999999997,6.474,-9.956999999999999,154.0,124.0,-30.0
10,1.6,0.35,20.0,L=10|m=1.6|d=0.35|c=20.0,4327,162.55,307.55,145.0,73.99839999999995,78.95840000000004,4.960000000000093,6600.0,7400.0,800.0,0.0034966006496817,3.2510000000000003,6.151,2.9,132.0,148.0,16.0
10,1.6,0.35,50.0,L=10|m=1.6|d=0.35|c=50.0,4340,177.5,195.95,18.44999999999999,93.32000000000002,93.92959999999994,0.6095999999999151,8250.0,8350.0,100.0,0.0,3.55,3.9189999999999996,0.3689999999999998,165.0,167.0,2.0
10,1.6,0.35,100.0,L=10|m=1.6|d=0.35|c=100.0,4353,334.1,134.05,-200.05,100.3088,93.51040000000003,-6.7983999999999725,9250.0,8150.0,-1100.0,0.0,6.682,2.681,-4.001,185.0,163.0,-22.0
10,1.6,0.5,3.0,L=10|m=1.6|d=0.5|c=3.0,4366,285.1,106.9,-178.20000000000002,28.07680000000002,19.779200000000017,-8.297600000000003,3100.0,2000.0,-1100.0,0.04065395956716003,5.702000000000001,2.138,-3.5640000000000005,62.0,40.0,-22.0
10,1.6,0.5,5.0,L=10|m=1.6|d=0.5|c=5.0,4379,323.1,337.15,14.049999999999955,44.860800000000005,39.81119999999999,-5.049600000000012,4600.0,5950.0,1350.0,0.22031694089186774,6.462000000000001,6.742999999999999,0.2809999999999991,92.0,119.0,27.0
10,1.6,0.5,10.0,L=10|m=1.6|d=0.5|c=10.0,4392,314.45,347.45,33.0,67.33760000000004,67.48159999999996,0.1439999999999202,6450.0,6550.0,100.0,0.0,6.289,6.949,0.66,129.0,131.0,2.0
10,1.6,0.5,20.0,L=10|m=1.6|d=0.5|c=20.0,4405,410.95,331.05,-79.89999999999998,82.84960000000004,80.60639999999997,-2.2432000000000727,8000.0,8200.0,200.0,0.05894373484402921,8.219,6.621,-1.5979999999999996,160.0,164.0,4.0
10,1.6,0.5,50.0,L=10|m=1.6|d=0.5|c=50.0,4418,293.4,237.0,-56.39999999999998,95.0112,95.61599999999996,0.6047999999999547,8700.0,9000.0,300.0,0.037162938092888204,5.867999999999999,4.74,-1.1279999999999994,174.0,180.0,6.0
10,1.6,0.5,100.0,L=10|m=1.6|d=0.5|c=100.0,4431,277.2,214.8,-62.39999999999998,103.32959999999994,100.92640000000007,-2.4031999999998703,9350.0,9450.0,100.0,0.039569991064633894,5.544,4.296,-1.2479999999999996,187.0,189.0,2.0
10,1.6,0.7,3.0,L=10|m=1.6|d=0.7|c=3.0,4444,565.95,310.35,-255.60000000000002,37.08960000000002,188.6688000000001,151.57920000000007,4600.0,68750.0,64150.0,0.9492601856026056,11.319,6.207000000000001,-5.112,92.0,1375.0,1283.0
10,1.6,0.7,5.0,L=10|m=1.6|d=0.7|c=5.0,4457,492.75,203.5,-289.25,47.83199999999998,194.36799999999994,146.53599999999994,5300.0,68100.0,62800.0,0.9430436540930979,9.855,4.07,-5.785,106.0,1362.0,1256.0
10,1.6,0.7,10.0,L=10|m=1.6|d=0.7|c=10.0,4470,279.5,172.15,-107.35,61.85600000000004,207.01119999999977,145.15519999999975,5900.0,66950.0,61050.0,0.9198756616484558,5.59,3.443,-2.147,118.0,1339.0,1221.0
10,1.6,0.7,20.0,L=10|m=1.6|d=0.7|c=20.0,4483,459.75,230.05,-229.7,77.08800000000004,213.4383999999995,136.35039999999947,7650.0,63400.0,55750.0,0.8873293538767926,9.195,4.601,-4.593999999999999,153.0,1268.0,1115.0
10,1.6,0.7,50.0,L=10|m=1.6|d=0.7|c=50.0,4496,163.9,97.8,-66.10000000000001,94.3552,230.39040000000023,136.03520000000023,8300.0,65500.0,57200.0,0.8791443278596576,3.278,1.956,-1.322,166.0,1310.0,1144.0
10,1.6,0.7,100.0,L=10|m=1.6|d=0.7|c=100.0,4509,235.1,77.25,-157.85,102.27680000000001,241.60799999999995,139.33119999999994,9150.0,67700.0,58550.0,0.874619117860791,4.702,1.545,-3.157,183.0,1354.0,1171.0
10,2.0,0.15,3.0,L=10|m=2.0|d=0.15|c=3.0,4522,791.45,470.55,-320.90000000000003,73.34200000000001,64.178,-9.164000000000016,5250.0,4150.0,-1100.0,0.0,15.829,9.411,-6.418000000000001,105.0,83.0,-22.0
10,2.0,0.15,5.0,L=10|m=2.0|d=0.15|c=5.0,4535,569.45,563.2,-6.25,98.22200000000001,97.472,-0.7500000000000142,6050.0,6000.0,-50.0,0.0,11.389000000000001,11.264000000000001,-0.125,121.0,120.0,-1.0
10,2.0,0.15,10.0,L=10|m=2.0|d=0.15|c=10.0,4548,761.6,949.9,188.29999999999995,126.53599999999999,131.004,4.4680000000000035,7850.0,8450.0,600.0,0.0,15.232000000000001,18.998,3.765999999999999,157.0,169.0,12.0
10,2.0,0.15,20.0,L=10|m=2.0|d=0.15|c=20.0,4561,654.8,470.8,-183.99999999999994,153.80799999999996,148.76800000000011,-5.03999999999985,9000.0,8550.0,-450.0,0.01525570171814071,13.095999999999998,9.416,-3.679999999999999,180.0,171.0,-9.0
10,2.0,0.15,50.0,L=10|m=2.0|d=0.15|c=50.0,4574,298.3,275.6,-22.69999999999999,167.06799999999998,165.97600000000003,-1.0919999999999561,8950.0,8850.0,-100.0,0.0,5.966,5.5120000000000005,-0.4539999999999998,179.0,177.0,-2.0
10,2.0,0.15,100.0,L=10|m=2.0|d=0.15|c=100.0,4587,281.1,355.3,74.19999999999999,168.75600000000003,167.78799999999998,-0.9680000000000462,9000.0,9100.0,100.0,0.0,5.622000000000001,7.106,1.4839999999999998,180.0,182.0,2.0
10,2.0,0.25,3.0,L=10|m=2.0|d=0.25|c=3.0,4600,663.1,1118.8,455.69999999999993,71.47600000000001,79.24799999999999,7.771999999999977,4900.0,6350.0,1450.0,0.016299126530629232,13.262,22.375999999999998,9.113999999999999,98.0,127.0,29.0
10,2.0,0.25,5.0,L=10|m=2.0|d=0.25|c=5.0,4613,914.3,1030.05,115.75,102.428,98.79800000000002,-3.6299999999999812,6950.0,7000.0,50.0,0.0,18.285999999999998,20.601,2.315,139.0,140.0,1.0
10,2.0,0.25,10.0,L=10|m=2.0|d=0.25|c=10.0,4626,875.8,578.55,-297.25,133.96800000000002,127.85800000000002,-6.109999999999999,8450.0,7550.0,-900.0,0.0,17.516,11.571,-5.945,169.0,151.0,-18.0
10,2.0,0.25,50.0,L=10|m=2.0|d=0.25|c=50.0,4652,362.4,399.7,37.30000000000001,166.50400000000002,166.012,-0.49200000000001864,9050.0,9100.0,50.0,0.0012272232992806276,7.247999999999999,7.994,0.7460000000000002,181.0,182.0,1.0
10,2.0,0.25,20.0,L=10|m=2.0|d=0.25|c=20.0,4639,390.45,771.9,381.45,135.382,152.124,16.74199999999999,7550.0,9150.0,1600.0,0.0,7.809,15.437999999999999,7.629,151.0,183.0,32.0
10,2.0,0.25,100.0,L=10|m=2.0|d=0.25|c=100.0,4665,329.65,276.9,-52.75,172.814,171.924,-0.8899999999999864,9300.0,9150.0,-150.0,0.002247138010011498,6.593,5.537999999999999,-1.055,186.0,183.0,-3.0
