L,margin_rho_over_chi,discount_tau_over_rho,beta_concentration,key,seed,waste_base,waste_tgtg,delta_waste,profit_base,profit_tgtg,delta_profit,prod_base,prod_tgtg,delta_prod,b_star,waste_base_per_day,waste_tgtg_per_day,delta_waste_per_day,prod_base_per_day,prod_tgtg_per_day,delta_prod_per_day
3,2.5,0.7,20.0,L=3|m=2.5|d=0.7|c=20.0,3157,677.6,209.25,-468.35,239.03333333333336,415.3125,176.27916666666664,5910.0,12600.0,6690.0,0.6267449448152509,22.586666666666662,6.975,-15.611666666666668,197.0,420.0,223.0
3,2.5,0.7,50.0,L=3|m=2.5|d=0.7|c=50.0,3170,495.85,98.85,-397.0,261.6791666666667,432.7625,171.08333333333331,6060.0,12600.0,6540.0,0.6014603347458153,16.528333333333332,3.295,-13.233333333333333,202.0,420.0,218.0
3,2.5,0.7,100.0,L=3|m=2.5|d=0.7|c=100.0,3183,146.8,60.45,-86.35000000000001,268.26666666666665,440.4625000000001,172.19583333333344,5610.0,12600.0,6990.0,0.586376099988055,4.8933333333333335,2.015,-2.8783333333333334,187.0,420.0,233.0
3,3.0,0.15,3.0,L=3|m=3.0|d=0.15|c=3.0,3196,1299.35,1347.0,47.65000000000009,218.065,215.3,-2.7649999999999864,5220.0,5250.0,30.0,0.0,43.31166666666666,44.9,1.5883333333333365,174.0,175.0,1.0
3,3.0,0.15,10.0,L=3|m=3.0|d=0.15|c=10.0,3222,793.4,895.75,102.35000000000002,292.66,294.425,1.7650000000000432,5580.0,5760.0,180.0,0.0,26.446666666666665,29.85833333333333,3.4116666666666675,186.0,192.0,6.0
3,3.0,0.15,5.0,L=3|m=3.0|d=0.15|c=5.0,3209,1127.95,1077.0,-50.950000000000045,263.20500000000004,262.3,-0.9050000000000296,5640.0,5550.0,-90.0,0.0,37.598333333333336,35.9,-1.6983333333333348,188.0,185.0,-3.0
3,3.0,0.15,20.0,L=3|m=3.0|d=0.15|c=20.0,3235,427.9,435.9,8.0,317.21000000000004,318.41,1.1999999999999318,5400.0,5430.0,30.0,0.0,14.263333333333332,14.53,0.2666666666666666,180.0,181.0,1.0
3,3.0,0.15,50.0,L=3|m=3.0|d=0.15|c=50.0,3248,431.3,326.0,-105.3,354.87,351.4,-3.4700000000000277,5970.0,5760.0,-210.0,0.0,14.376666666666669,10.866666666666667,-3.51,199.0,192.0,-7.0
3,3.0,0.25,3.0,L=3|m=3.0|d=0.25|c=3.0,3274,564.1,685.25,121.14999999999998,193.59,191.725,-1.864999999999981,3750.0,4410.0,660.0,0.1032373711791252,18.80333333333333,22.841666666666665,4.038333333333332,125.0,147.0,22.0
3,3.0,0.15,100.0,L=3|m=3.0|d=0.15|c=100.0,3261,205.95,219.35,13.400000000000006,361.405,362.065,0.6599999999999682,5730.0,5760.0,30.0,0.0,6.864999999999999,7.311666666666666,0.4466666666666669,191.0,192.0,1.0
